Scenario: ,2ndGroup_Of_BulkScenarios_US.scenario
Author: ,Not specified


Duration,1 h 50 s
Start Time,Sat Feb 08 03:33:59 UTC 2025
End Time,Sat Feb 08 04:40:46 UTC 2025
Total Users,28
Total Hits,804
Total Throughput ,25761.96 KB
Average Hits,0.2203 hits/s
Average Throughput/s,7.0581 KB/s
Consumed Bandwidth,57.8197 kbps
Testcases passed,16
Testcases failed,12
Testcases error rate,42.8571
Step passed,16
Step failed,12
Step error rate %,42.8571
All durations and sizes are for successes only


Testcase name,Total Users,Active Users,Step name,Request name,Response Code,Success Count,Failure Count,Total Step,Total Request,Average Duration (sec),Standard Deviation Duration (sec),Minimum Duration (sec),Median Duration (sec),Mode Duration (sec),Duration 85 Percentile (sec),Duration 90 Percentile (sec),Duration 95 Percentile (sec),Maximum Duration (sec),Average Size (Kb),Standard Deviation Size (Kb),Minimum Size (Kb),Median Size (Kb),Mode Size (Kb),Size 85 Percentile (Kb),Size 90 Percentile (Kb),Size 95 Percentile (Kb),Maximum Size (Kb)
"",,,,https://www.avantorsciences.com:443/hinted-Averta-RegularItalic.c34d02e66e22c344.ttf,,1,0,0,1,0.034,0.0,0.034,0.034,0.034,0.034,0.034,0.034,0.034,342.28,0.0,342.28,342.28,342.28,342.28,342.28,342.28,342.28
"",,,,,200,1,0,0,0,0.034,0.0,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/orderentry.png,,1,0,0,1,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,2.92,0.0,2.92,2.92,2.92,2.92,2.92,2.92,2.92
"",,,,,200,1,0,0,0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/avantor-icon/avantor-logo.svg,,1,0,0,1,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,3.9,0.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9
"",,,,,200,1,0,0,0,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/myaccount.png,,1,0,0,1,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,5.05,0.0,5.05,5.05,5.05,5.05,5.05,5.05,5.05
"",,,,,200,1,0,0,0,0.021,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/657.1ddb7662fdf3e517.js,,1,0,0,1,0.086,0.0,0.086,0.086,0.086,0.086,0.086,0.086,0.086,5.37,0.0,5.37,5.37,5.37,5.37,5.37,5.37,5.37
"",,,,,200,1,0,0,0,0.086,0.0,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.4) Click(fallback(`submit('Accept all cookies')`,...))",,,1,0,1,4,2.677,0.0,2.677,2.677,2.677,2.677,2.677,2.677,2.677,48.25,0.0,48.25,48.25,48.25,48.25,48.25,48.25,48.25
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.077,1.9,0.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9
"",,,,,204,1,0,0,0,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F,,1,0,0,1,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,1.96,0.0,1.96,1.96,1.96,1.96,1.96,1.96,1.96
"",,,,,200,1,0,0,0,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,2,0,0,2,0.191,0.007,0.184,0.184,0.191,0.199,0.199,0.199,0.199,22.19,20.44,1.75,1.75,22.19,42.63,42.63,42.63,42.63
"",,,,,204,2,0,0,0,0.191,0.007,0.184,0.184,0.191,0.199,0.199,0.199,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.5) Click(fallback(`link('Login')`,...))",,,1,0,1,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,2.79,0.0,2.79,2.79,2.79,2.79,2.79,2.79,2.79
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,2.79,0.0,2.79,2.79,2.79,2.79,2.79,2.79,2.79
"",,,,,204,1,0,0,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.6) Wait(5000),,,1,0,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,2.57,2.57
"",,,,https://avantor-prd.us.auth0.com:443/favicon.ico,,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,2.57,2.57
"",,,,,404,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,2.57,2.57
"",,,"1.7) SetValue(fallback(`byXPath('//*[@id='email']')`,...),us_automation@yopmail.com)",,,1,0,1,0,1.347,0.0,1.347,1.347,1.347,1.347,1.347,1.347,1.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.8) SetValue(fallback(`byXPath('//*[@id='password']')`,...),Avantor@123)",,,1,0,1,0,0.017,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.9) Click(fallback(`byXPath('//*[@id='btn-login']')`,...))",,,1,0,1,4,0.662,0.0,0.662,0.662,0.662,0.662,0.662,0.662,0.662,120.82,0.0,120.82,120.82,120.82,120.82,120.82,120.82,120.82
"",,,,https://avantor-prd.us.auth0.com:443/usernamepassword/login,,1,0,0,1,0.228,0.0,0.228,0.228,0.228,0.228,0.228,0.228,0.228,5.63,0.0,5.63,5.63,5.63,5.63,5.63,5.63,5.63
"",,,,,200,1,0,0,0,0.228,0.0,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/login/callback,,1,0,0,1,0.138,0.0,0.138,0.138,0.138,0.138,0.138,0.138,0.138,5.14,0.0,5.14,5.14,5.14,5.14,5.14,5.14,5.14
"",,,,,302,1,0,0,0,0.138,0.0,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/authorize/resume?0=iTYNz-he-_9oKhdHd-C0OiIZapAZcKH1,,1,0,0,1,0.251,0.0,0.251,0.251,0.251,0.251,0.251,0.251,0.251,3.41,0.0,3.41,3.41,3.41,3.41,3.41,3.41,3.41
"",,,,,302,1,0,0,0,0.251,0.0,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/us/en?0=u625HmxQF6ZBwz9xJGS1JEq4SxtOTW88zX8-xdX7WS-7R&_=0%3D%3D,,1,0,0,1,0.045,0.0,0.045,0.045,0.045,0.045,0.045,0.045,0.045,106.64,0.0,106.64,106.64,106.64,106.64,106.64,106.64,106.64
"",,,,,200,1,0,0,0,0.045,0.0,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.10) Wait(3000),,,1,0,1,4,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22.52,0.0,22.52,22.52,22.52,22.52,22.52,22.52,22.52
"",,,,https://px.ads.linkedin.com:443/wa/,,2,0,0,2,0.078,0.002,0.075,0.075,0.078,0.081,0.081,0.081,0.081,1.97,0.05,1.93,1.93,1.97,2.02,2.02,2.02,2.02
"",,,,,204,2,0,0,0,0.078,0.002,0.075,0.075,0.078,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F%3Fcode%3Du625HmxQF6ZBwz9xJGS1JEq4SxtOTW88zX8-xdX7WS-7R%26state%3DM2Q2YWVlb25feWhXVUFYdnZsOGZWVlB5UC1EVm41SVlzbE42VjdUMTdvbA%253D%253D,,1,0,0,1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.23,0.0,2.23,2.23,2.23,2.23,2.23,2.23,2.23
"",,,,,200,1,0,0,0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://content.hotjar.io:443/?0__=0&gzi_=0,,1,0,0,1,0.319,0.0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,16.35,0.0,16.35,16.35,16.35,16.35,16.35,16.35,16.35
"",,,,,200,1,0,0,0,0.319,0.0,0.319,0.319,0.319,0.319,0.319,0.319,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.11) Log(false),,,1,0,1,13,2.294,0.0,2.294,2.294,2.294,2.294,2.294,2.294,2.294,87.46,0.0,87.46,87.46,87.46,87.46,87.46,87.46,87.46
"",,,,https://www.avantorsciences.com:443/imageunavailable.b8bf34d2759c0ccc.jpg,,1,0,0,1,0.092,0.0,0.092,0.092,0.092,0.092,0.092,0.092,0.092,10.86,0.0,10.86,10.86,10.86,10.86,10.86,10.86,10.86
"",,,,,200,1,0,0,0,0.092,0.0,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,1.86,0.0,1.86,1.86,1.86,1.86,1.86,1.86,1.86
"",,,,,204,1,0,0,0,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://dpm.demdex.net:443/id?0_visid_ver=5.5.0&d_fieldgroup=AAM&d_rtb_=0&d_ver=2&d_org_=0%40AdobeOrg&d_ns_=0&d_m_=0&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=hashedEmail%01a74729c6d1e599844ad9adc1f07a24f903c28481dbf6799c6a3aa589f780a778%011&t_=0,,1,0,0,1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.45,0.0,2.45,2.45,2.45,2.45,2.45,2.45,2.45
"",,,,,200,1,0,0,0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,9,0,0,9,0.068,0.029,0.023,0.079,0.079,0.104,0.107,0.107,0.107,7.12,10.42,1.24,1.43,7.12,24.31,28.7,28.7,28.7
"",,,,,204,9,0,0,0,0.068,0.029,0.023,0.079,0.079,0.104,0.107,0.107,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://vwr.demdex.net:443/dest5.html?0_ns_=0,,1,0,0,1,0.097,0.0,0.097,0.097,0.097,0.097,0.097,0.097,0.097,8.2,0.0,8.2,8.2,8.2,8.2,8.2,8.2,8.2
"",,,,,200,1,0,0,0,0.097,0.0,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.12) Log(Verify accept all cookies message is disabled after login failed),,,1,0,1,0,2.222,0.0,2.222,2.222,2.222,2.222,2.222,2.222,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.13) AssertExists(fallback(`image(0, _in(header('cx-header'))).xy(0.64, 0.58 )`,...))",,,1,0,1,0,0.015,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.14) Log(Application login sucessfully and navigated to home page),,,1,0,1,0,0.015,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.15) Wait(3000),,,1,0,1,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.16) CustomJS(Login($URL,$UserName,$Password))",,,1,0,1,0,0.015,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.17) SetValue(fallback(`textbox(0, _in(header('cx-header')))`,...),10791-616{{ENTER}})",,,1,0,1,0,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.18) Click(fallback(`custom('cx-icon', 'cx-icon fa-search fas')`,...))",,,1,0,1,3,0.197,0.0,0.197,0.197,0.197,0.197,0.197,0.197,0.197,36.45,0.0,36.45,36.45,36.45,36.45,36.45,36.45,36.45
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,1.98,0.0,1.98,1.98,1.98,1.98,1.98,1.98,1.98
"",,,,,204,1,0,0,0,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,2,0,0,2,0.058,0.034,0.024,0.024,0.058,0.093,0.093,0.093,0.093,17.24,15.22,2.02,2.02,17.24,32.46,32.46,32.46,32.46
"",,,,,204,2,0,0,0,0.058,0.034,0.024,0.024,0.058,0.093,0.093,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.19) Wait(5000),,,1,0,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27.6,0.0,27.6,27.6,27.6,27.6,27.6,27.6,27.6
"",,,,https://www.avantorsciences.com:443/fa-regular-400.f386b6b7c6bf65a5.woff2,,1,0,0,1,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,27.6,0.0,27.6,27.6,27.6,27.6,27.6,27.6,27.6
"",,,,,200,1,0,0,0,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.20) AssertExists(fallback(`byXPath('/html/body/app-root/cx-storefront/cx-page-slot/app-breadcrumb')`,...))",,,1,0,1,1,0.022,0.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,1.33,0.0,1.33,1.33,1.33,1.33,1.33,1.33,1.33
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,1.33,0.0,1.33,1.33,1.33,1.33,1.33,1.33,1.33
"",,,,,204,1,0,0,0,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.21) Log(navigated to pdp page),,,1,0,1,0,0.023,0.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.22) AssertExists(fallback(`div('10791-616',_below(div('attribute catalog-attribute')))`,...))",,,1,0,1,0,0.105,0.0,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.23) GetText(div('10791-616',below(div('attribute catalog-attribute'))))",,,1,0,1,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.24) Log(10791-616),,,1,0,1,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.25) CustomJS(NavigatetoProductpagetoSearch($ProductAccessories)),,,1,0,1,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.26) Click(fallback(`submit('Accessories')`,...))",,,1,0,1,1,0.127,0.0,0.127,0.127,0.127,0.127,0.127,0.127,0.127,3.64,0.0,3.64,3.64,3.64,3.64,3.64,3.64,3.64
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.127,0.0,0.127,0.127,0.127,0.127,0.127,0.127,0.127,3.64,0.0,3.64,3.64,3.64,3.64,3.64,3.64,3.64
"",,,,,204,1,0,0,0,0.127,0.0,0.127,0.127,0.127,0.127,0.127,0.127,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.27) Wait(5000),,,1,0,1,1,5.001,0.0,5.001,5.001,5.001,5.001,5.001,5.001,5.001,1.3,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.075,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,1.3,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"",,,,,204,1,0,0,0,0.075,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.28) GetText(div('font-bold catalog-font')),,,1,0,1,0,0.085,0.0,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.29) Log(89239-084),,,1,0,1,0,0.085,0.0,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.30) Wait(5000),,,1,0,1,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.31) Click(fallback(`button('+[24]')`,...))",,,1,0,1,1,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,3.55,0.0,3.55,3.55,3.55,3.55,3.55,3.55,3.55
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,3.55,0.0,3.55,3.55,3.55,3.55,3.55,3.55,3.55
"",,,,,204,1,0,0,0,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.32) Wait(2000),,,1,0,1,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.33) Click(fallback(`submit('Add to cart[1]')`,...))",,,1,0,1,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,3.74,0.0,3.74,3.74,3.74,3.74,3.74,3.74,3.74
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,3.74,0.0,3.74,3.74,3.74,3.74,3.74,3.74,3.74
"",,,,,204,1,0,0,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.34) Wait(2000),,,1,0,1,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.35) Focus(fallback(`button('+[1]')`,...))",,,1,0,1,1,0.078,0.0,0.078,0.078,0.078,0.078,0.078,0.078,0.078,1.3,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.078,0.0,0.078,0.078,0.078,0.078,0.078,0.078,0.078,1.3,0.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
"",,,,,204,1,0,0,0,0.078,0.0,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.36) Click(fallback(`button('+[1]')`,...))",,,1,0,1,1,0.078,0.0,0.078,0.078,0.078,0.078,0.078,0.078,0.078,3.76,0.0,3.76,3.76,3.76,3.76,3.76,3.76,3.76
