Scenario: ,SanityBulkscenario_Stage1.scenario
Author: ,Not specified


Duration,11 m 47 s
Start Time,Fri Feb 14 11:59:23 UTC 2025
End Time,Fri Feb 14 12:12:53 UTC 2025
Total Users,11
Total Hits,114
Total Throughput ,908.48 KB
Average Hits,0.1612 hits/s
Average Throughput/s,1.285 KB/s
Consumed Bandwidth,10.5265 kbps
Testcases passed,1
Testcases failed,4
Testcases error rate,80
Step passed,1
Step failed,4
Step error rate %,80
All durations and sizes are for successes only


Testcase name,Total Users,Active Users,Step name,Request name,Response Code,Success Count,Failure Count,Total Step,Total Request,Average Duration (sec),Standard Deviation Duration (sec),Minimum Duration (sec),Median Duration (sec),Mode Duration (sec),Duration 85 Percentile (sec),Duration 90 Percentile (sec),Duration 95 Percentile (sec),Maximum Duration (sec),Average Size (Kb),Standard Deviation Size (Kb),Minimum Size (Kb),Median Size (Kb),Mode Size (Kb),Size 85 Percentile (Kb),Size 90 Percentile (Kb),Size 95 Percentile (Kb),Maximum Size (Kb)
Sanity Testcases_Stage1-Product Maintenance - To create a VWR manual product with all details filled and then check article activity log.ds,1,0,,,,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"",,,1) Untitled1,,,0,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"",,,1.1) Navigate to https://im-stage3.avantorsciences.com/,,,1,0,1,0,0.777,0.0,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.2) Wait(3000),,,1,0,1,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,,https://auth-gqp.vwr.com:443/favicon.ico,,0,1,1,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,,,404,0,1,1,1,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,"1.3) SetValue(fallback(`byXPath('//*[@id='email']')`,...),automationgb@yopmail.com)",,,1,0,1,0,1.569,0.0,1.569,1.569,1.569,1.569,1.569,1.569,1.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.4) SetValue(fallback(`byXPath('//*[@id='password']')`,...),Production@123)",,,1,0,1,0,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.5) Click(fallback(`byXPath('//*[@id='btn-login']')`,...))",,,1,0,1,4,0.809,0.0,0.809,0.809,0.809,0.809,0.809,0.809,0.809,41.01,0.0,41.01,41.01,41.01,41.01,41.01,41.01,41.01
"",,,,https://im-stage3.avantorsciences.com:443/?0=ZvjoN7rYfUllA0r9qfS6HZAQNtG9Gq1VSR8rk-ncdM8FW&_=0%3D%3D,,1,0,0,1,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.056,0.056,27.08,0.0,27.08,27.08,27.08,27.08,27.08,27.08,27.08
"",,,,,200,1,0,0,0,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/login/callback,,1,0,0,1,0.119,0.0,0.119,0.119,0.119,0.119,0.119,0.119,0.119,5.04,0.0,5.04,5.04,5.04,5.04,5.04,5.04,5.04
"",,,,,302,1,0,0,0,0.119,0.0,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/authorize/resume?0=iqKgbXY7XWJj5oCa3ZSXFVBB4JnbAEcN,,1,0,0,1,0.423,0.0,0.423,0.423,0.423,0.423,0.423,0.423,0.423,3.41,0.0,3.41,3.41,3.41,3.41,3.41,3.41,3.41
"",,,,,302,1,0,0,0,0.423,0.0,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/usernamepassword/login,,1,0,0,1,0.211,0.0,0.211,0.211,0.211,0.211,0.211,0.211,0.211,5.49,0.0,5.49,5.49,5.49,5.49,5.49,5.49,5.49
"",,,,,200,1,0,0,0,0.211,0.0,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.6) Click(fallback(`div(2, _in(custom('mat-select', 'mat-select-0'))).xy(0.51, 0.02 )`,...))",,,1,0,1,19,0.839,0.0,0.839,0.839,0.839,0.839,0.839,0.839,0.839,432.71,0.0,432.71,432.71,432.71,432.71,432.71,432.71,432.71
