Scenario: ,SanityBulkscenario_Stage1.scenario
Author: ,Not specified


Duration,27 m 42 s
Start Time,Fri Feb 14 12:18:58 UTC 2025
End Time,Fri Feb 14 12:54:31 UTC 2025
Total Users,11
Total Hits,112
Total Throughput ,872.88 KB
Average Hits,0.0674 hits/s
Average Throughput/s,0.5252 KB/s
Consumed Bandwidth,4.3024 kbps
Testcases passed,1
Testcases failed,10
Testcases error rate,90.9091
Step passed,1
Step failed,10
Step error rate %,90.9091
All durations and sizes are for successes only


Testcase name,Total Users,Active Users,Step name,Request name,Response Code,Success Count,Failure Count,Total Step,Total Request,Average Duration (sec),Standard Deviation Duration (sec),Minimum Duration (sec),Median Duration (sec),Mode Duration (sec),Duration 85 Percentile (sec),Duration 90 Percentile (sec),Duration 95 Percentile (sec),Maximum Duration (sec),Average Size (Kb),Standard Deviation Size (Kb),Minimum Size (Kb),Median Size (Kb),Mode Size (Kb),Size 85 Percentile (Kb),Size 90 Percentile (Kb),Size 95 Percentile (Kb),Maximum Size (Kb)
Sanity Testcases_Stage1-Product Maintenance - To create a VWR manual product with all details filled and then check article activity log.ds,1,0,,,,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"",,,1) Untitled1,,,0,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"",,,1.1) Navigate to https://im-stage3.avantorsciences.com/,,,1,0,1,0,1.398,0.0,1.398,1.398,1.398,1.398,1.398,1.398,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.2) Wait(3000),,,1,0,1,2,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.24,0.0,9.24,9.24,9.24,9.24,9.24,9.24,9.24
"",,,,https://auth-gqp.vwr.com:443/favicon.ico,,0,1,1,2,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.24,0.0,9.24,9.24,9.24,9.24,9.24,9.24,9.24
"",,,,,404,0,1,1,2,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.24,0.0,9.24,9.24,9.24,9.24,9.24,9.24,9.24
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.143,0.0,0.143,0.143,0.143,0.143,0.143,0.143,0.143,6.67,0.0,6.67,6.67,6.67,6.67,6.67,6.67,6.67
"",,,,,204,1,0,0,0,0.143,0.0,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.3) SetValue(fallback(`byXPath('//*[@id='email']')`,...),automationgb@yopmail.com)",,,1,0,1,0,1.266,0.0,1.266,1.266,1.266,1.266,1.266,1.266,1.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.4) SetValue(fallback(`byXPath('//*[@id='password']')`,...),Production@123)",,,1,0,1,0,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.5) Click(fallback(`byXPath('//*[@id='btn-login']')`,...))",,,1,0,1,4,0.697,0.0,0.697,0.697,0.697,0.697,0.697,0.697,0.697,40.95,0.0,40.95,40.95,40.95,40.95,40.95,40.95,40.95
"",,,,https://im-stage3.avantorsciences.com:443/?0=wAHGUwxweWR7jOqfmo10Oq1huFrzikuylfOKGdzZnGCq1&_=0%3D%3D,,1,0,0,1,0.055,0.0,0.055,0.055,0.055,0.055,0.055,0.055,0.055,27.01,0.0,27.01,27.01,27.01,27.01,27.01,27.01,27.01
"",,,,,200,1,0,0,0,0.055,0.0,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/authorize/resume?0=sbkCxGc5IXHjeVQG8yVVSLAexEo36Isp,,1,0,0,1,0.171,0.0,0.171,0.171,0.171,0.171,0.171,0.171,0.171,3.41,0.0,3.41,3.41,3.41,3.41,3.41,3.41,3.41
"",,,,,302,1,0,0,0,0.171,0.0,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/login/callback,,1,0,0,1,0.222,0.0,0.222,0.222,0.222,0.222,0.222,0.222,0.222,5.04,0.0,5.04,5.04,5.04,5.04,5.04,5.04,5.04
"",,,,,302,1,0,0,0,0.222,0.0,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://auth-gqp.vwr.com:443/usernamepassword/login,,1,0,0,1,0.249,0.0,0.249,0.249,0.249,0.249,0.249,0.249,0.249,5.49,0.0,5.49,5.49,5.49,5.49,5.49,5.49,5.49
