Scenario: ,2ndGroup_Of_BulkScenarios_US.scenario
Author: ,Not specified


Duration,50 m 52 s
Start Time,Wed Feb 05 12:58:30 UTC 2025
End Time,Wed Feb 05 13:55:40 UTC 2025
Total Users,28
Total Hits,1008
Total Throughput ,31724.05 KB
Average Hits,0.3303 hits/s
Average Throughput/s,10.3945 KB/s
Consumed Bandwidth,85.1518 kbps
Testcases passed,19
Testcases failed,9
Testcases error rate,32.1429
Step passed,19
Step failed,9
Step error rate %,32.1429
All durations and sizes are for successes only


Testcase name,Total Users,Active Users,Step name,Request name,Response Code,Success Count,Failure Count,Total Step,Total Request,Average Duration (sec),Standard Deviation Duration (sec),Minimum Duration (sec),Median Duration (sec),Mode Duration (sec),Duration 85 Percentile (sec),Duration 90 Percentile (sec),Duration 95 Percentile (sec),Maximum Duration (sec),Average Size (Kb),Standard Deviation Size (Kb),Minimum Size (Kb),Median Size (Kb),Mode Size (Kb),Size 85 Percentile (Kb),Size 90 Percentile (Kb),Size 95 Percentile (Kb),Maximum Size (Kb)
"",,,,,200,1,0,0,0,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/minicart.png,,1,0,0,1,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,3.42,0.0,3.42,3.42,3.42,3.42,3.42,3.42,3.42
"",,,,,200,1,0,0,0,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/icomoon.5bf96b28241f9cc4.ttf?0,,1,0,0,1,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,17.07,0.0,17.07,17.07,17.07,17.07,17.07,17.07,17.07
"",,,,,200,1,0,0,0,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/428.5da2d347f4352754.js,,1,0,0,1,0.024,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,4.5,0.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5
"",,,,,200,1,0,0,0,0.024,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/avantor-icon/avantor-logo.svg,,1,0,0,1,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,3.9,0.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9
"",,,,,200,1,0,0,0,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/myaccount.png,,1,0,0,1,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,5.05,0.0,5.05,5.05,5.05,5.05,5.05,5.05,5.05
"",,,,,200,1,0,0,0,0.029,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/675.59208d8b8b4a38bd.js,,1,0,0,1,0.031,0.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,21.79,0.0,21.79,21.79,21.79,21.79,21.79,21.79,21.79
"",,,,,200,1,0,0,0,0.031,0.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://content.hotjar.io:443/?0__=0&gzi_=0,,1,0,0,1,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,16.62,0.0,16.62,16.62,16.62,16.62,16.62,16.62,16.62
"",,,,,200,1,0,0,0,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.3) Wait(5000),,,1,0,1,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.4) Click(fallback(`submit('Accept all cookies')`,...))",,,1,0,1,3,3.061,0.0,3.061,3.061,3.061,3.061,3.061,3.061,3.061,47.2,0.0,47.2,47.2,47.2,47.2,47.2,47.2,47.2
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.076,0.0,0.076,0.076,0.076,0.076,0.076,0.076,0.076,1.9,0.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9
"",,,,,204,1,0,0,0,0.076,0.0,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F,,1,0,0,1,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,1.96,0.0,1.96,1.96,1.96,1.96,1.96,1.96,1.96
"",,,,,200,1,0,0,0,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.188,0.0,0.188,0.188,0.188,0.188,0.188,0.188,0.188,43.33,0.0,43.33,43.33,43.33,43.33,43.33,43.33,43.33
"",,,,,204,1,0,0,0,0.188,0.0,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.5) Click(fallback(`link('Login')`,...))",,,1,0,1,2,0.185,0.0,0.185,0.185,0.185,0.185,0.185,0.185,0.185,4.3,0.0,4.3,4.3,4.3,4.3,4.3,4.3,4.3
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.079,0.0,0.079,0.079,0.079,0.079,0.079,0.079,0.079,2.79,0.0,2.79,2.79,2.79,2.79,2.79,2.79,2.79
"",,,,,204,1,0,0,0,0.079,0.0,0.079,0.079,0.079,0.079,0.079,0.079,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.106,0.0,0.106,0.106,0.106,0.106,0.106,0.106,0.106,1.51,0.0,1.51,1.51,1.51,1.51,1.51,1.51,1.51
"",,,,,204,1,0,0,0,0.106,0.0,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.6) Wait(5000),,,1,0,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.55,0.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55
"",,,,https://avantor-prd.us.auth0.com:443/favicon.ico,,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.55,0.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55
"",,,,,404,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.55,0.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55
"",,,"1.7) SetValue(fallback(`byXPath('//*[@id='email']')`,...),us_automation@yopmail.com)",,,1,0,1,0,1.167,0.0,1.167,1.167,1.167,1.167,1.167,1.167,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.8) SetValue(fallback(`byXPath('//*[@id='password']')`,...),Avantor@123)",,,1,0,1,0,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.9) Click(fallback(`byXPath('//*[@id='btn-login']')`,...))",,,1,0,1,4,0.763,0.0,0.763,0.763,0.763,0.763,0.763,0.763,0.763,120.78,0.0,120.78,120.78,120.78,120.78,120.78,120.78,120.78
"",,,,https://avantor-prd.us.auth0.com:443/authorize/resume?0=s_fvqUHUqVGSox6HNnXnyfBHKNn_C5MD,,1,0,0,1,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,3.39,0.0,3.39,3.39,3.39,3.39,3.39,3.39,3.39
"",,,,,302,1,0,0,0,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/usernamepassword/login,,1,0,0,1,0.252,0.0,0.252,0.252,0.252,0.252,0.252,0.252,0.252,5.62,0.0,5.62,5.62,5.62,5.62,5.62,5.62,5.62
"",,,,,200,1,0,0,0,0.252,0.0,0.252,0.252,0.252,0.252,0.252,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/login/callback,,1,0,0,1,0.139,0.0,0.139,0.139,0.139,0.139,0.139,0.139,0.139,5.12,0.0,5.12,5.12,5.12,5.12,5.12,5.12,5.12
"",,,,,302,1,0,0,0,0.139,0.0,0.139,0.139,0.139,0.139,0.139,0.139,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/us/en?0=N8FFwP2sd_F7XwgdBmqvVyCOFwwOlQW0B-t-2BdkJN699&_=0%3D%3D,,1,0,0,1,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.046,106.65,0.0,106.65,106.65,106.65,106.65,106.65,106.65,106.65
"",,,,,200,1,0,0,0,0.046,0.0,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.10) Wait(3000),,,1,0,1,7,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.65,0.0,50.65,50.65,50.65,50.65,50.65,50.65,50.65
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F%3Fcode%3DN8FFwP2sd_F7XwgdBmqvVyCOFwwOlQW0B-t-2BdkJN699%26state%3DZmNEWE80V0tOby1mcEdNR2NWeC1WamY5clBkQTFDMzFoRmFXME1SXzJfQg%253D%253D,,1,0,0,1,0.096,0.0,0.096,0.096,0.096,0.096,0.096,0.096,0.096,2.21,0.0,2.21,2.21,2.21,2.21,2.21,2.21,2.21
"",,,,,200,1,0,0,0,0.096,0.0,0.096,0.096,0.096,0.096,0.096,0.096,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/wa/,,3,0,0,3,0.082,0.011,0.073,0.075,0.082,0.099,0.099,0.099,0.099,1.94,0.06,1.86,1.93,1.94,2.02,2.02,2.02,2.02
"",,,,,204,3,0,0,0,0.082,0.011,0.073,0.075,0.082,0.099,0.099,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,2,0,0,2,0.125,0.088,0.036,0.036,0.125,0.214,0.214,0.214,0.214,13.15,11.07,2.07,2.07,13.15,24.22,24.22,24.22,24.22
"",,,,,204,2,0,0,0,0.125,0.088,0.036,0.036,0.125,0.214,0.214,0.214,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://content.hotjar.io:443/?0__=0&gzi_=0,,1,0,0,1,0.325,0.0,0.325,0.325,0.325,0.325,0.325,0.325,0.325,16.35,0.0,16.35,16.35,16.35,16.35,16.35,16.35,16.35
"",,,,,200,1,0,0,0,0.325,0.0,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.11) Log(false),,,1,0,1,9,1.344,0.0,1.344,1.344,1.344,1.344,1.344,1.344,1.344,49.41,0.0,49.41,49.41,49.41,49.41,49.41,49.41,49.41
"",,,,https://vwr.demdex.net:443/dest5.html?0_ns_=0,,1,0,0,1,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,8.2,0.0,8.2,8.2,8.2,8.2,8.2,8.2,8.2
"",,,,,200,1,0,0,0,0.095,0.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,8,0,0,8,0.169,0.077,0.05,0.196,0.169,0.244,0.252,0.252,0.252,5.15,9.79,1.22,1.38,5.15,1.97,31.04,31.04,31.04
"",,,,,204,8,0,0,0,0.169,0.077,0.05,0.196,0.169,0.244,0.252,0.252,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.12) Log(Verify accept all cookies message is disabled after login failed),,,1,0,1,0,3.245,0.0,3.245,3.245,3.245,3.245,3.245,3.245,3.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.13) AssertExists(fallback(`image(0, _in(header('cx-header'))).xy(0.64, 0.58 )`,...))",,,1,0,1,0,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.14) Log(Application login sucessfully and navigated to home page),,,1,0,1,0,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.15) Wait(3000),,,1,0,1,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.16) CustomJS(Login($URL,$UserName,$Password))",,,1,0,1,0,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.17) SetValue(fallback(`textbox(0, _in(header('cx-header')))`,...),10791-616{{ENTER}})",,,1,0,1,0,0.018,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.18) Click(fallback(`custom('cx-icon', 'cx-icon fa-search fas')`,...))",,,1,0,1,2,0.186,0.0,0.186,0.186,0.186,0.186,0.186,0.186,0.186,34.62,0.0,34.62,34.62,34.62,34.62,34.62,34.62,34.62
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.121,0.0,0.121,0.121,0.121,0.121,0.121,0.121,0.121,1.97,0.0,1.97,1.97,1.97,1.97,1.97,1.97,1.97
"",,,,,204,1,0,0,0,0.121,0.0,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.065,0.0,0.065,0.065,0.065,0.065,0.065,0.065,0.065,32.65,0.0,32.65,32.65,32.65,32.65,32.65,32.65,32.65
"",,,,,204,1,0,0,0,0.065,0.0,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.19) Wait(5000),,,1,0,1,2,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28.92,0.0,28.92,28.92,28.92,28.92,28.92,28.92,28.92
"",,,,https://www.avantorsciences.com:443/fa-regular-400.f386b6b7c6bf65a5.woff2,,1,0,0,1,0.066,0.0,0.066,0.066,0.066,0.066,0.066,0.066,0.066,27.6,0.0,27.6,27.6,27.6,27.6,27.6,27.6,27.6
"",,,,,200,1,0,0,0,0.066,0.0,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,1.32,0.0,1.32,1.32,1.32,1.32,1.32,1.32,1.32
"",,,,,204,1,0,0,0,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.20) AssertExists(fallback(`byXPath('/html/body/app-root/cx-storefront/cx-page-slot/app-breadcrumb')`,...))",,,1,0,1,0,0.019,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.21) Log(navigated to pdp page),,,1,0,1,0,0.019,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.22) AssertExists(fallback(`div('10791-616',_below(div('attribute catalog-attribute')))`,...))",,,1,0,1,0,0.065,0.0,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.23) GetText(div('10791-616',below(div('attribute catalog-attribute'))))",,,1,0,1,0,0.075,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.24) Log(10791-616),,,1,0,1,0,0.075,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.25) CustomJS(NavigatetoProductpagetoSearch($ProductAccessories)),,,1,0,1,0,0.075,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.26) Click(fallback(`submit('Accessories')`,...))",,,1,0,1,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,3.64,0.0,3.64,3.64,3.64,3.64,3.64,3.64,3.64
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,3.64,0.0,3.64,3.64,3.64,3.64,3.64,3.64,3.64
"",,,,,204,1,0,0,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.27) Wait(5000),,,1,0,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.29,0.0,1.29,1.29,1.29,1.29,1.29,1.29,1.29
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,1.29,0.0,1.29,1.29,1.29,1.29,1.29,1.29,1.29
"",,,,,204,1,0,0,0,0.081,0.0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.28) GetText(div('font-bold catalog-font')),,,1,0,1,0,0.041,0.0,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.29) Log(89239-084),,,1,0,1,0,0.041,0.0,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.30) Wait(5000),,,1,0,1,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.31) Click(fallback(`button('+[24]')`,...))",,,1,0,1,1,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.077,3.55,0.0,3.55,3.55,3.55,3.55,3.55,3.55,3.55
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.077,3.55,0.0,3.55,3.55,3.55,3.55,3.55,3.55,3.55
"",,,,,204,1,0,0,0,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.32) Wait(2000),,,1,0,1,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.33) Click(fallback(`submit('Add to cart[1]')`,...))",,,1,0,1,1,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,3.74,0.0,3.74,3.74,3.74,3.74,3.74,3.74,3.74
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,3.74,0.0,3.74,3.74,3.74,3.74,3.74,3.74,3.74
"",,,,,204,1,0,0,0,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.34) Wait(2000),,,1,0,1,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.35) Focus(fallback(`button('+[1]')`,...))",,,1,0,1,1,0.035,0.0,0.035,0.035,0.035,0.035,0.035,0.035,0.035,1.29,0.0,1.29,1.29,1.29,1.29,1.29,1.29,1.29
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.197,0.0,0.197,0.197,0.197,0.197,0.197,0.197,0.197,1.29,0.0,1.29,1.29,1.29,1.29,1.29,1.29,1.29
