Scenario: ,3rdGroup_Of_BulkScenarios_US.scenario
Author: ,Not specified


Duration,16 m 26 s
Start Time,Wed Feb 05 12:03:02 UTC 2025
End Time,Wed Feb 05 12:22:32 UTC 2025
Total Users,8
Total Hits,442
Total Throughput ,12587.85 KB
Average Hits,0.4483 hits/s
Average Throughput/s,12.7666 KB/s
Consumed Bandwidth,104.5838 kbps
Testcases passed,7
Testcases failed,1
Testcases error rate,12.5
Step passed,7
Step failed,1
Step error rate %,12.5
All durations and sizes are for successes only


Testcase name,Total Users,Active Users,Step name,Request name,Response Code,Success Count,Failure Count,Total Step,Total Request,Average Duration (sec),Standard Deviation Duration (sec),Minimum Duration (sec),Median Duration (sec),Mode Duration (sec),Duration 85 Percentile (sec),Duration 90 Percentile (sec),Duration 95 Percentile (sec),Maximum Duration (sec),Average Size (Kb),Standard Deviation Size (Kb),Minimum Size (Kb),Median Size (Kb),Mode Size (Kb),Size 85 Percentile (Kb),Size 90 Percentile (Kb),Size 95 Percentile (Kb),Maximum Size (Kb)
"",,,,https://www.avantorsciences.com:443/fa-solid-900.ce4938a30389d90a.woff2,,1,0,0,1,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,155.21,0.0,155.21,155.21,155.21,155.21,155.21,155.21,155.21
"",,,,,200,1,0,0,0,0.028,0.0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/orderstatus.png,,1,0,0,1,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,3.2,0.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2
"",,,,,200,1,0,0,0,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/imageunavailable.b8bf34d2759c0ccc.jpg,,1,0,0,1,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,10.72,0.0,10.72,10.72,10.72,10.72,10.72,10.72,10.72
"",,,,,200,1,0,0,0,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/358.7a5639e78c022894.js,,1,0,0,1,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,3.42,0.0,3.42,3.42,3.42,3.42,3.42,3.42,3.42
"",,,,,200,1,0,0,0,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/minicart.png,,1,0,0,1,0.024,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,3.42,0.0,3.42,3.42,3.42,3.42,3.42,3.42,3.42
"",,,,,200,1,0,0,0,0.024,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/icomoon.5bf96b28241f9cc4.ttf?0,,1,0,0,1,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,17.07,0.0,17.07,17.07,17.07,17.07,17.07,17.07,17.07
"",,,,,200,1,0,0,0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/428.5da2d347f4352754.js,,1,0,0,1,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,4.72,0.0,4.72,4.72,4.72,4.72,4.72,4.72,4.72
"",,,,,200,1,0,0,0,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/avantor-icon/avantor-logo.svg,,1,0,0,1,0.044,0.0,0.044,0.044,0.044,0.044,0.044,0.044,0.044,3.9,0.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9
"",,,,,200,1,0,0,0,0.044,0.0,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/assets/images/myaccount.png,,1,0,0,1,0.027,0.0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,5.05,0.0,5.05,5.05,5.05,5.05,5.05,5.05,5.05
"",,,,,200,1,0,0,0,0.027,0.0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/675.59208d8b8b4a38bd.js,,1,0,0,1,0.063,0.0,0.063,0.063,0.063,0.063,0.063,0.063,0.063,21.83,0.0,21.83,21.83,21.83,21.83,21.83,21.83,21.83
"",,,,,200,1,0,0,0,0.063,0.0,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.3) Click(fallback(`submit('Accept all cookies')`,...))",,,1,0,1,2,2.392,0.0,2.392,2.392,2.392,2.392,2.392,2.392,2.392,4.11,0.0,4.11,4.11,4.11,4.11,4.11,4.11,4.11
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.047,0.0,0.047,0.047,0.047,0.047,0.047,0.047,0.047,2.16,0.0,2.16,2.16,2.16,2.16,2.16,2.16,2.16
"",,,,,204,1,0,0,0,0.047,0.0,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F,,1,0,0,1,0.099,0.0,0.099,0.099,0.099,0.099,0.099,0.099,0.099,1.95,0.0,1.95,1.95,1.95,1.95,1.95,1.95,1.95
"",,,,,200,1,0,0,0,0.099,0.0,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.4) Click(fallback(`link('Login')`,...))",,,1,0,1,3,0.283,0.0,0.283,0.283,0.283,0.283,0.283,0.283,0.283,47.64,0.0,47.64,47.64,47.64,47.64,47.64,47.64,47.64
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.104,0.0,0.104,0.104,0.104,0.104,0.104,0.104,0.104,3.05,0.0,3.05,3.05,3.05,3.05,3.05,3.05,3.05
"",,,,,204,1,0,0,0,0.104,0.0,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,2,0,0,2,0.199,0.019,0.179,0.179,0.199,0.219,0.219,0.219,0.219,22.29,20.48,1.81,1.81,22.29,42.78,42.78,42.78,42.78
"",,,,,204,2,0,0,0,0.199,0.019,0.179,0.179,0.199,0.219,0.219,0.219,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.5) Wait(5000),,,1,0,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,,https://avantor-prd.us.auth0.com:443/favicon.ico,,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,,,404,0,1,1,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.56,0.0,2.56,2.56,2.56,2.56,2.56,2.56,2.56
"",,,"1.6) SetValue(fallback(`byXPath('//*[@id='email']')`,...),us_automation@yopmail.com)",,,1,0,1,0,1.098,0.0,1.098,1.098,1.098,1.098,1.098,1.098,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.7) SetValue(fallback(`byXPath('//*[@id='password']')`,...),Avantor@123)",,,1,0,1,0,0.015,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.8) Click(fallback(`byXPath('//*[@id='btn-login']')`,...))",,,1,0,1,4,0.754,0.0,0.754,0.754,0.754,0.754,0.754,0.754,0.754,120.81,0.0,120.81,120.81,120.81,120.81,120.81,120.81,120.81
"",,,,https://avantor-prd.us.auth0.com:443/usernamepassword/login,,1,0,0,1,0.231,0.0,0.231,0.231,0.231,0.231,0.231,0.231,0.231,5.63,0.0,5.63,5.63,5.63,5.63,5.63,5.63,5.63
"",,,,,200,1,0,0,0,0.231,0.0,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/authorize/resume?0=kSxe9-5ljsub7_JUS05tIqlRTzSM9nMt,,1,0,0,1,0.31,0.0,0.31,0.31,0.31,0.31,0.31,0.31,0.31,3.4,0.0,3.4,3.4,3.4,3.4,3.4,3.4,3.4
"",,,,,302,1,0,0,0,0.31,0.0,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/us/en?0=B5Kr9t1cMfXFcv35MDI1e-QzD0zfl7HUUMlYVvtz8261o&_=0%3D%3D,,1,0,0,1,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,106.65,0.0,106.65,106.65,106.65,106.65,106.65,106.65,106.65
"",,,,,200,1,0,0,0,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://avantor-prd.us.auth0.com:443/login/callback,,1,0,0,1,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.12,5.13,0.0,5.13,5.13,5.13,5.13,5.13,5.13,5.13
"",,,,,302,1,0,0,0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.9) Wait(3000),,,1,0,1,7,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,172.61,0.0,172.61,172.61,172.61,172.61,172.61,172.61,172.61
"",,,,https://px.ads.linkedin.com:443/wa/,,3,0,0,3,0.051,0.004,0.048,0.049,0.051,0.057,0.057,0.057,0.057,2.2,0.06,2.12,2.19,2.2,2.28,2.28,2.28,2.28
"",,,,,204,3,0,0,0,0.051,0.004,0.048,0.049,0.051,0.057,0.057,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,2,0,0,2,0.168,0.123,0.045,0.045,0.168,0.292,0.292,0.292,0.292,73.72,49.46,24.27,24.27,73.72,123.18,123.18,123.18,123.18
"",,,,,204,2,0,0,0,0.168,0.123,0.045,0.045,0.168,0.292,0.292,0.292,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://px.ads.linkedin.com:443/attribution_trigger?0=1502532&_=0&url=https%3A%2F%2Fwww.avantorsciences.com%2Fus%2Fen%2F%3Fcode%3DB5Kr9t1cMfXFcv35MDI1e-QzD0zfl7HUUMlYVvtz8261o%26state%3DQVlPMFRHRC5NdU43SlFldkZGR3EyUWQybXpJOGdtSG5jMmlyVEZTa2VEMw%253D%253D,,1,0,0,1,0.099,0.0,0.099,0.099,0.099,0.099,0.099,0.099,0.099,2.24,0.0,2.24,2.24,2.24,2.24,2.24,2.24,2.24
"",,,,,200,1,0,0,0,0.099,0.0,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://content.hotjar.io:443/?0__=0&gzi_=0,,1,0,0,1,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,16.35,0.0,16.35,16.35,16.35,16.35,16.35,16.35,16.35
"",,,,,200,1,0,0,0,0.326,0.0,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.10) Log(false),,,1,0,1,10,1.313,0.0,1.313,1.313,1.313,1.313,1.313,1.313,1.313,50.06,0.0,50.06,50.06,50.06,50.06,50.06,50.06,50.06
"",,,,https://dpm.demdex.net:443/id?0_visid_ver=5.5.0&d_fieldgroup=AAM&d_rtb_=0&d_ver=2&d_org_=0%40AdobeOrg&d_ns_=0&d_m_=0&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=hashedEmail%01a74729c6d1e599844ad9adc1f07a24f903c28481dbf6799c6a3aa589f780a778%011&t_=0,,1,0,0,1,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,2.45,0.0,2.45,2.45,2.45,2.45,2.45,2.45,2.45
"",,,,,200,1,0,0,0,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,8,0,0,8,0.126,0.113,0.035,0.081,0.081,0.145,0.419,0.419,0.419,4.93,9.29,1.26,1.39,4.93,1.67,29.51,29.51,29.51
"",,,,,204,8,0,0,0,0.126,0.113,0.035,0.081,0.081,0.145,0.419,0.419,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://vwr.demdex.net:443/dest5.html?0_ns_=0,,1,0,0,1,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,8.2,0.0,8.2,8.2,8.2,8.2,8.2,8.2,8.2
"",,,,,200,1,0,0,0,0.093,0.0,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.11) Log(Verify accept all cookies message is disabled after login failed),,,1,0,1,0,2.871,0.0,2.871,2.871,2.871,2.871,2.871,2.871,2.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.12) AssertExists(fallback(`image(0, _in(header('cx-header'))).xy(0.64, 0.58 )`,...))",,,1,0,1,0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.13) Log(Application login sucessfully and navigated to home page),,,1,0,1,0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.14) Wait(3000),,,1,0,1,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.15) CustomJS(Login($URL,$UserName,$Password))",,,1,0,1,0,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.16) SetValue(fallback(`textbox(0, _in(header('cx-header')))`,...),Beakers{{ENTER}})",,,1,0,1,0,0.014,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.17) Wait(10000),,,1,0,1,5,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,71.11,0.0,71.11,71.11,71.11,71.11,71.11,71.11,71.11
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.098,0.0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,2.15,0.0,2.15,2.15,2.15,2.15,2.15,2.15,2.15
"",,,,,204,1,0,0,0,0.098,0.0,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://z.clarity.ms:443/collect,,3,0,0,3,0.066,0.012,0.049,0.075,0.066,0.076,0.076,0.076,0.076,15.45,19.45,1.45,1.96,15.45,42.95,42.95,42.95,42.95
"",,,,,204,3,0,0,0,0.066,0.012,0.049,0.075,0.066,0.076,0.076,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/888.d00f7c89c9c6bc8d.js,,1,0,0,1,0.068,0.0,0.068,0.068,0.068,0.068,0.068,0.068,0.068,22.61,0.0,22.61,22.61,22.61,22.61,22.61,22.61,22.61
"",,,,,200,1,0,0,0,0.068,0.0,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.18) Click2(fallback(`heading6(['Expand'])`,...))",,,1,0,1,0,0.036,0.0,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.19) Wait(10000),,,1,0,1,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.62,0.0,4.62,4.62,4.62,4.62,4.62,4.62,4.62
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.242,0.0,0.242,0.242,0.242,0.242,0.242,0.242,0.242,4.62,0.0,4.62,4.62,4.62,4.62,4.62,4.62,4.62
"",,,,,204,1,0,0,0,0.242,0.0,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.20) Wait(20000,isVisible(button('Add one more')))",,,1,0,1,0,0.631,0.0,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.21) Log(Condition achieved isVisible(button('Add one more'))),,,1,0,1,0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.22) Focus(fallback(`button('Add one more')`,...))",,,1,0,1,0,0.037,0.0,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.23) Click2(fallback(`button('Add one more')`,...))",,,1,0,1,0,0.064,0.0,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.24) Wait(10000),,,1,0,1,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.22,0.0,1.22,1.22,1.22,1.22,1.22,1.22,1.22
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.273,0.0,0.273,0.273,0.273,0.273,0.273,0.273,0.273,1.22,0.0,1.22,1.22,1.22,1.22,1.22,1.22,1.22
"",,,,,204,1,0,0,0,0.273,0.0,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.25) Click(fallback(`submit('Add to cart')`,...))",,,1,0,1,2,0.164,0.0,0.164,0.164,0.164,0.164,0.164,0.164,0.164,7.33,0.0,7.33,7.33,7.33,7.33,7.33,7.33,7.33
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4.63,0.0,4.63,4.63,4.63,4.63,4.63,4.63,4.63
"",,,,,204,1,0,0,0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,https://www.avantorsciences.com:443/src/assets/fonts/icons/fontawesome.svg,,0,1,0,0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,,,404,0,1,0,0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,1.26) Wait(10000),,,1,0,1,1,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19
"",,,,https://z.clarity.ms:443/collect,,1,0,0,1,0.201,0.0,0.201,0.201,0.201,0.201,0.201,0.201,0.201,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19
"",,,,,204,1,0,0,0,0.201,0.0,0.201,0.201,0.201,0.201,0.201,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",,,"1.27) Click(fallback(`byXPath('//*[@class='cx-icon icon icon-shopping-cart-icon']')`,...))",,,1,0,1,1,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.51,0.0,3.51,3.51,3.51,3.51,3.51,3.51,3.51
"",,,,https://px.ads.linkedin.com:443/wa/,,1,0,0,1,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.51,0.0,3.51,3.51,3.51,3.51,3.51,3.51,3.51
"",,,,,204,1,0,0,0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
